name,value,year,lastValue,rank
TAXI,796,2017.4,796,1
TAXI,2411,2019.7,2411,1
TAXI,1319,2019.3,1319,1
TAXI,1073,2015.12,1073,1
TAXI,2919,2017.6,2919,1
TAXI,1435,2016.9,1435,1
TAXI,2273,2019.8,2273,1
TAXI,3780,2018.5,3780,1
TAXI,24873,2016.10,24873,1
TAXI,876,2017.2,876,1
TAXI,11550,2019.2,11550,1
TAXI,7398,2019.3,7398,1
TAXI,1913,2016.3,1913,1
TAXI,1084,2019.1,1084,1
TAXI,621,2019.1,621,1
TAXI,1511,2018.2,1511,1
TAXI,759,2016.1,759,1
TAXI,1804,2019.7,1804,1
TAXI,31,2016.7,31,1
TAXI,49,2017.12,49,1
TAXI,18,2019.4,18,1
TAXI,1015,2019.5,1015,1
TAXI,106,2017.10,106,1
TAXI,3501,2018.6,3501,1
TAXI,10351,2016.6,10351,1
TAXI,2353,2019.6,2353,1
TAXI,34,2018.11,34,1
TAXI,1256,2015.11,1256,1
TAXI,5826,2018.12,5826,1
TAXI,6014,2018.7,6014,1
TAXI,5744,2018.10,5744,1
TAXI,407,2017.1,407,1
TAXI,8487,2017.11,8487,1
TAXI,3706,2016.10,3706,1
TAXI,17391,2015.10,17391,1
TAXI,3099,2015.9,3099,1
TAXI,337,2018.6,337,1
TAXI,35,2018.5,35,1
TAXI,135,2015.11,135,1
TAXI,1321,2017.2,1321,1
TAXI,2572,2018.1,2572,1
TAXI,1009,2017.10,1009,1
TAXI,272,2016.2,272,1
TAXI,14136,2015.3,14136,1
TAXI,17006,2018.3,17006,1
TAXI,6029,2019.8,6029,1
TAXI,13,2019.3,13,1
TAXI,1085,2019.7,1085,1
TAXI,3798,2015.4,3798,1
TAXI,3887,2017.10,3887,1
TAXI,2,2019.3,2,1
TAXI,3697,2015.6,3697,1
TAXI,80,2019.1,80,1
TAXI,10248,2018.4,10248,1
TAXI,6214,2016.4,6214,1
TAXI,240,2018.12,240,1
TAXI,43,2016.10,43,1
TAXI,1255,2015.12,1255,1
TAXI,2076,2017.12,2076,1
TAXI,457,2017.10,457,1
TAXI,4996,2015.8,4996,1
TAXI,64,2017.2,64,1
TAXI,4627,2016.11,4627,1
TAXI,1254,2017.3,1254,1
TAXI,10586,2015.10,10586,1
TAXI,696,2018.7,696,1
TAXI,62,2018.6,62,1
TAXI,328,2017.2,328,1
TAXI,5833,2016.5,5833,1
VIA,904477,2017.7,904477,4
TAXI,14719,2016.9,14719,1
TAXI,1,2019.5,1,1
TAXI,6733,2016.2,6733,1
TAXI,9329,2018.2,9329,1
UBER,5899045,2016.7,5899045,2
TAXI,2397,2018.7,2397,1
TAXI,1444,2018.3,1444,1
TAXI,983,2017.6,983,1
TAXI,363,2018.4,363,1
TAXI,5,2018.6,5,1
TAXI,8370,2017.8,8370,1
TAXI,11184,2018.10,11184,1
TAXI,1985,2016.5,1985,1
TAXI,80,2017.12,80,1
TAXI,225,2015.4,225,1
TAXI,21210,2016.2,21210,1
TAXI,1042,2019.5,1042,1
TAXI,1791,2016.6,1791,1
TAXI,900,2019.2,900,1
TAXI,1356,2018.7,1356,1
TAXI,7972,2019.9,7972,1
TAXI,876,2019.3,876,1
TAXI,1251,2018.4,1251,1
TAXI,12,2018.4,12,1
TAXI,315,2016.11,315,1
TAXI,6997,2019.9,6997,1
TAXI,1335,2017.12,1335,1
TAXI,1922,2016.7,1922,1
TAXI,8191,2018.10,8191,1
TAXI,603,2015.5,603,1
TAXI,5364,2019.1,5364,1
TAXI,9658,2018.1,9658,1
TAXI,14222,2017.2,14222,1
TAXI,25,2017.6,25,1
TAXI,337,2019.4,337,1
TAXI,10082,2018.1,10082,1
TAXI,38,2019.5,38,1
TAXI,6,2018.10,6,1
TAXI,9904,2017.4,9904,1
TAXI,442,2018.5,442,1
TAXI,37,2019.2,37,1
TAXI,8202,2016.12,8202,1
TAXI,4680,2018.5,4680,1
TAXI,5630,2019.4,5630,1
TAXI,634,2019.9,634,1
TAXI,13,2017.6,13,1
TAXI,3142,2016.5,3142,1
TAXI,3076,2018.9,3076,1
TAXI,12228,2019.6,12228,1
TAXI,9156,2018.10,9156,1
TAXI,3750,2015.5,3750,1
TAXI,2794,2019.2,2794,1
TAXI,9255,2016.4,9255,1
TAXI,1055,2018.5,1055,1
TAXI,2818,2016.1,2818,1
TAXI,3490,2019.4,3490,1
TAXI,3330,2017.5,3330,1
TAXI,1403,2015.7,1403,1
TAXI,21863,2017.5,21863,1
TAXI,22952,2016.7,22952,1
TAXI,12,2018.9,12,1
TAXI,2762,2015.5,2762,1
TAXI,2116,2019.1,2116,1
TAXI,746,2017.7,746,1
TAXI,1929,2015.11,1929,1
TAXI,222,2016.1,222,1
TAXI,48,2018.7,48,1
TAXI,4718,2017.2,4718,1
TAXI,98,2018.7,98,1
TAXI,1348,2015.12,1348,1
TAXI,890,2019.9,890,1
TAXI,5593,2017.2,5593,1
TAXI,2552,2016.9,2552,1
TAXI,74,2018.9,74,1
TAXI,1062,2018.7,1062,1
TAXI,1907,2015.8,1907,1
TAXI,1654,2017.3,1654,1
TAXI,183,2015.5,183,1
TAXI,224,2016.1,224,1
TAXI,1975,2017.11,1975,1
TAXI,2348,2019.4,2348,1
TAXI,120,2018.9,120,1
TAXI,187,2019.1,187,1
TAXI,15890,2018.2,15890,1
TAXI,9141,2018.9,9141,1
TAXI,7576,2015.12,7576,1
TAXI,31,2018.8,31,1
TAXI,90,2018.3,90,1
TAXI,219,2019.3,219,1
TAXI,5503,2015.8,5503,1
TAXI,22106,2016.3,22106,1
TAXI,1121,2017.9,1121,1
TAXI,102,2018.5,102,1
TAXI,879,2018.1,879,1
TAXI,967,2016.10,967,1
TAXI,2761,2017.10,2761,1
TAXI,1425,2015.10,1425,1
TAXI,502,2017.7,502,1
TAXI,15950,2019.6,15950,1
TAXI,7239,2017.2,7239,1
TAXI,15681,2015.12,15681,1
TAXI,1499,2016.8,1499,1
TAXI,21,2019.9,21,1
TAXI,3184,2016.4,3184,1
TAXI,13,2017.4,13,1
TAXI,17537,2017.1,17537,1
TAXI,6590,2016.1,6590,1
TAXI,552,2016.5,552,1
TAXI,1023,2018.1,1023,1
TAXI,1164,2015.5,1164,1
TAXI,6468,2016.10,6468,1
TAXI,500,2017.7,500,1
TAXI,126,2018.12,126,1
TAXI,240,2018.10,240,1
TAXI,758,2017.4,758,1
TAXI,21,2017.11,21,1
TAXI,1435,2017.10,1435,1
TAXI,1112,2017.11,1112,1
TAXI,4400,2017.3,4400,1
TAXI,496,2019.2,496,1
TAXI,212,2018.4,212,1
TAXI,6979,2017.6,6979,1
TAXI,1892,2018.5,1892,1
TAXI,371,2017.10,371,1
TAXI,218,2015.11,218,1
TAXI,339,2017.10,339,1
TAXI,76,2015.7,76,1
TAXI,141,2018.5,141,1
TAXI,6767,2018.12,6767,1
TAXI,403,2017.12,403,1
TAXI,11181,2016.7,11181,1
TAXI,4739,2016.2,4739,1
TAXI,13319,2018.12,13319,1
TAXI,1102,2018.5,1102,1
TAXI,4515,2018.5,4515,1
TAXI,6921,2018.1,6921,1
TAXI,2492,2018.2,2492,1
TAXI,7366,2016.8,7366,1
TAXI,199,2018.3,199,1
TAXI,573,2016.9,573,1
TAXI,11286,2016.4,11286,1
TAXI,2488,2017.3,2488,1
TAXI,2696,2018.11,2696,1
TAXI,155,2019.6,155,1
TAXI,5575,2016.3,5575,1
TAXI,154,2016.4,154,1
TAXI,5308,2015.11,5308,1
TAXI,7094,2018.11,7094,1
TAXI,909,2017.4,909,1
TAXI,970,2016.8,970,1
TAXI,1931,2017.7,1931,1
TAXI,4791,2017.8,4791,1
TAXI,1545,2016.12,1545,1
TAXI,1152,2016.2,1152,1
TAXI,7110,2017.9,7110,1
TAXI,547,2018.7,547,1
TAXI,529,2016.2,529,1
TAXI,146,2015.12,146,1
TAXI,672,2016.2,672,1
TAXI,417,2016.1,417,1
TAXI,13532,2016.8,13532,1
TAXI,1110,2015.6,1110,1
TAXI,174,2018.11,174,1
TAXI,18282,2015.3,18282,1
TAXI,6645,2015.11,6645,1
TAXI,2937,2017.7,2937,1
TAXI,5,2015.11,5,1
TAXI,459,2015.8,459,1
TAXI,535,2019.9,535,1
TAXI,689,2017.4,689,1
TAXI,1747,2016.9,1747,1
TAXI,12066,2016.5,12066,1
TAXI,970,2019.6,970,1
TAXI,15588,2016.4,15588,1
TAXI,157,2016.2,157,1
TAXI,4265,2019.5,4265,1
TAXI,2191,2015.6,2191,1
TAXI,61,2019.4,61,1
TAXI,1001,2018.10,1001,1
TAXI,346,2015.10,346,1
TAXI,3323,2016.3,3323,1
TAXI,1992,2017.1,1992,1
TAXI,5238,2016.8,5238,1
TAXI,504,2018.7,504,1
TAXI,7936,2016.7,7936,1
TAXI,13597,2015.12,13597,1
TAXI,449,2015.10,449,1
TAXI,106,2018.1,106,1
TAXI,197,2018.8,197,1
TAXI,8219,2018.7,8219,1
TAXI,1205,2016.9,1205,1
TAXI,1226,2018.7,1226,1
TAXI,16799,2018.2,16799,1
TAXI,808,2017.5,808,1
TAXI,979,2017.1,979,1
TAXI,17260,2019.4,17260,1
TAXI,870,2017.6,870,1
TAXI,542,2019.8,542,1
TAXI,107,2018.11,107,1
TAXI,287,2018.1,287,1
TAXI,2110,2019.5,2110,1
TAXI,763,2017.7,763,1
TAXI,1536,2017.6,1536,1
TAXI,9530,2018.4,9530,1
TAXI,4093,2017.4,4093,1
TAXI,1658,2017.12,1658,1
TAXI,46139,2018.8,46139,1
TAXI,619,2018.12,619,1
TAXI,1090,2018.12,1090,1
TAXI,38,2018.8,38,1
TAXI,191,2018.5,191,1
TAXI,278,2016.6,278,1
TAXI,15,2019.4,15,1
TAXI,13404,2015.6,13404,1
TAXI,93,2017.6,93,1
TAXI,7441,2017.12,7441,1
TAXI,57,2018.2,57,1
TAXI,78,2017.12,78,1
TAXI,28957,2019.8,28957,1
TAXI,2562,2017.11,2562,1
TAXI,361,2018.11,361,1
TAXI,63,2019.5,63,1
TAXI,372,2017.9,372,1
LYFT,1068625,2016.9,1068625,3
TAXI,4205,2019.4,4205,1
TAXI,5173,2016.7,5173,1
TAXI,5298,2018.5,5298,1
TAXI,909,2019.9,909,1
TAXI,34,2017.5,34,1
TAXI,8649,2017.8,8649,1
TAXI,5035,2016.1,5035,1
TAXI,5758,2017.8,5758,1
TAXI,198,2016.6,198,1
TAXI,2637,2017.4,2637,1
TAXI,619,2016.1,619,1
TAXI,5151,2017.3,5151,1
TAXI,637,2018.1,637,1
TAXI,959,2016.4,959,1
TAXI,948,2017.11,948,1
TAXI,2544,2018.3,2544,1
TAXI,9294,2017.6,9294,1
TAXI,527,2018.4,527,1
TAXI,3300,2017.3,3300,1
TAXI,11098,2019.4,11098,1
TAXI,3082,2016.10,3082,1
TAXI,137,2018.5,137,1
TAXI,9098,2016.10,9098,1
TAXI,671,2018.6,671,1
TAXI,29539,2018.3,29539,1
TAXI,553,2016.3,553,1
TAXI,5507,2017.6,5507,1
TAXI,144,2018.11,144,1
TAXI,330,2018.11,330,1
TAXI,528,2018.8,528,1
TAXI,805,2018.5,805,1
TAXI,1747,2017.6,1747,1
TAXI,360,2019.7,360,1
TAXI,1942,2015.7,1942,1
TAXI,2723,2016.11,2723,1
TAXI,1710,2018.2,1710,1
TAXI,616,2018.9,616,1
TAXI,12296,2018.5,12296,1
TAXI,15700,2018.4,15700,1
TAXI,10106,2018.1,10106,1
TAXI,3322,2019.2,3322,1
TAXI,2067,2015.8,2067,1
TAXI,7704,2017.4,7704,1
TAXI,3125,2017.1,3125,1
TAXI,7571,2018.3,7571,1
TAXI,270,2018.7,270,1
TAXI,23,2018.11,23,1
TAXI,2082,2016.8,2082,1
TAXI,74,2016.5,74,1
TAXI,18371,2018.12,18371,1
TAXI,11299,2019.1,11299,1
TAXI,20497,2018.7,20497,1
TAXI,200,2018.8,200,1
TAXI,27021,2016.8,27021,1
TAXI,3044,2016.4,3044,1
TAXI,7146,2016.7,7146,1
TAXI,56,2018.1,56,1
TAXI,3084,2018.8,3084,1
TAXI,10371,2017.8,10371,1
TAXI,14246,2016.4,14246,1
TAXI,2838,2016.1,2838,1
TAXI,5417,2015.8,5417,1
TAXI,2,2019.6,2,1
TAXI,18731,2017.10,18731,1
TAXI,4027,2015.9,4027,1
TAXI,7239,2019.5,7239,1
TAXI,727,2015.5,727,1
TAXI,28,2018.6,28,1
TAXI,1035,2016.6,1035,1
TAXI,995,2016.4,995,1
TAXI,9642,2018.12,9642,1
TAXI,53363,2016.2,53363,1
TAXI,1435,2019.3,1435,1
TAXI,610,2018.3,610,1
TAXI,53,2017.10,53,1
TAXI,698,2019.5,698,1
TAXI,7431,2018.11,7431,1
TAXI,15963,2016.7,15963,1
TAXI,560,2019.3,560,1
TAXI,77,2015.10,77,1
TAXI,3881,2019.4,3881,1
TAXI,31923,2016.6,31923,1
TAXI,18295,2016.11,18295,1
TAXI,1228,2019.3,1228,1
TAXI,23551,2016.12,23551,1
TAXI,46,2018.6,46,1
TAXI,1399,2016.5,1399,1
TAXI,7062,2019.6,7062,1
TAXI,1255,2016.10,1255,1
TAXI,393,2016.11,393,1
TAXI,682,2017.1,682,1
TAXI,1547,2018.5,1547,1
TAXI,2785,2018.7,2785,1
TAXI,1398,2016.8,1398,1
TAXI,1448,2017.11,1448,1
TAXI,1996,2019.8,1996,1
TAXI,864,2018.3,864,1
TAXI,1,2019.6,1,1
TAXI,532,2015.11,532,1
TAXI,13382,2016.12,13382,1
TAXI,2683,2019.7,2683,1
TAXI,42,2018.5,42,1
TAXI,682,2016.4,682,1
TAXI,144,2015.9,144,1
TAXI,399,2015.11,399,1
TAXI,2721,2017.6,2721,1
TAXI,1558,2018.9,1558,1
TAXI,1583,2018.9,1583,1
TAXI,990,2017.9,990,1
TAXI,2041,2017.10,2041,1
TAXI,2667,2017.5,2667,1
TAXI,913,2017.3,913,1
TAXI,300,2019.9,300,1
TAXI,1283,2017.4,1283,1
TAXI,1,2019.5,1,1
TAXI,17409,2016.1,17409,1
TAXI,56,2017.9,56,1
TAXI,6579,2017.4,6579,1
TAXI,808,2016.1,808,1
TAXI,56,2015.5,56,1
TAXI,3465,2016.7,3465,1
TAXI,4895,2017.5,4895,1
TAXI,1454,2019.4,1454,1
TAXI,1103,2019.8,1103,1
TAXI,640,2017.10,640,1
TAXI,5800,2015.12,5800,1
TAXI,279,2015.9,279,1
TAXI,7084,2018.10,7084,1
TAXI,3742,2018.9,3742,1
TAXI,483,2018.12,483,1
TAXI,12097,2017.12,12097,1
TAXI,1719,2017.9,1719,1
TAXI,1183,2019.3,1183,1
TAXI,476,2018.1,476,1
TAXI,2279,2015.12,2279,1
TAXI,1247,2019.4,1247,1
TAXI,2609,2018.11,2609,1
TAXI,13864,2017.1,13864,1
TAXI,16980,2018.12,16980,1
TAXI,1943,2018.9,1943,1
TAXI,1399,2015.6,1399,1
TAXI,2539,2017.3,2539,1
TAXI,269,2016.10,269,1
TAXI,15166,2016.10,15166,1
TAXI,26760,2017.9,26760,1
TAXI,3485,2016.9,3485,1
TAXI,4,2018.7,4,1
TAXI,528,2018.10,528,1
TAXI,451,2018.6,451,1
TAXI,1209,2018.9,1209,1
TAXI,466,2018.4,466,1
TAXI,8020,2018.6,8020,1
TAXI,1019,2015.9,1019,1
TAXI,213,2017.2,213,1
TAXI,137,2018.2,137,1
TAXI,11946,2016.4,11946,1
TAXI,1374,2019.3,1374,1
TAXI,11572,2016.11,11572,1
TAXI,21,2018.12,21,1
TAXI,3,2017.11,3,1
TAXI,1360,2017.8,1360,1
TAXI,1980,2016.11,1980,1
TAXI,7,2017.3,7,1
TAXI,3069,2018.1,3069,1
TAXI,292,2015.12,292,1
TAXI,240,2018.12,240,1
TAXI,9570,2016.9,9570,1
TAXI,555,2018.11,555,1
TAXI,7767,2015.10,7767,1
TAXI,6940,2019.2,6940,1
TAXI,634,2016.6,634,1
TAXI,374,2017.2,374,1
TAXI,2951,2019.1,2951,1
TAXI,1143,2018.8,1143,1
TAXI,252,2018.3,252,1
TAXI,1484,2016.1,1484,1
TAXI,20513,2015.12,20513,1
TAXI,3924,2016.6,3924,1
TAXI,1273,2017.9,1273,1
TAXI,13212,2015.11,13212,1
TAXI,1047,2017.8,1047,1
TAXI,3009,2018.2,3009,1
TAXI,7957,2018.12,7957,1
TAXI,14401,2018.12,14401,1
TAXI,1937,2017.9,1937,1
TAXI,55,2018.6,55,1
TAXI,2867,2018.7,2867,1
TAXI,4695,2015.12,4695,1
TAXI,2988,2018.4,2988,1
TAXI,271,2019.1,271,1
TAXI,25,2017.9,25,1
TAXI,780,2015.7,780,1
TAXI,7396,2015.11,7396,1
TAXI,579,2017.9,579,1
TAXI,10173,2017.12,10173,1
TAXI,60463,2016.5,60463,1
TAXI,39,2015.10,39,1
TAXI,2985,2017.2,2985,1
TAXI,31,2015.12,31,1
TAXI,10221,2019.8,10221,1
TAXI,475,2017.1,475,1
TAXI,4233,2017.1,4233,1
TAXI,1048,2018.12,1048,1
TAXI,61347,2017.3,61347,1
TAXI,379,2016.1,379,1
TAXI,3999,2015.3,3999,1
TAXI,1987,2018.6,1987,1
TAXI,5927,2016.3,5927,1
TAXI,796,2019.6,796,1
TAXI,861,2018.11,861,1
TAXI,161,2019.2,161,1
TAXI,3124,2016.6,3124,1
TAXI,702,2019.3,702,1
TAXI,568,2018.12,568,1
TAXI,4782,2018.2,4782,1
TAXI,5366,2018.7,5366,1
TAXI,116,2017.7,116,1
TAXI,7765,2017.12,7765,1
TAXI,9041,2016.5,9041,1
TAXI,6432,2017.7,6432,1
TAXI,277,2016.12,277,1
TAXI,23642,2015.12,23642,1
TAXI,455,2017.9,455,1
TAXI,502,2018.1,502,1
TAXI,8485,2017.4,8485,1
TAXI,14450,2015.9,14450,1
TAXI,8464,2015.10,8464,1
TAXI,815,2017.11,815,1
TAXI,1095,2019.6,1095,1
TAXI,1871,2015.6,1871,1
TAXI,663,2016.9,663,1
TAXI,2348,2018.1,2348,1
TAXI,160,2019.4,160,1
TAXI,5,2019.1,5,1
TAXI,1399,2015.12,1399,1
TAXI,11366,2017.7,11366,1
TAXI,3131,2017.4,3131,1
TAXI,958,2015.7,958,1
TAXI,7212,2016.4,7212,1
TAXI,5437,2019.1,5437,1
TAXI,5455,2019.5,5455,1
TAXI,8535,2018.5,8535,1
TAXI,933,2018.3,933,1
TAXI,1327,2017.6,1327,1
TAXI,1096,2016.6,1096,1
TAXI,3044,2017.1,3044,1
TAXI,38,2019.1,38,1
TAXI,6073,2019.3,6073,1
TAXI,12635,2017.10,12635,1
TAXI,486,2018.9,486,1
TAXI,12654,2016.5,12654,1
TAXI,92,2015.10,92,1
TAXI,6101,2016.4,6101,1
TAXI,317,2019.1,317,1
TAXI,4480,2016.10,4480,1
TAXI,242,2018.1,242,1
TAXI,279,2019.1,279,1
TAXI,1519,2017.5,1519,1
TAXI,9777,2016.12,9777,1
TAXI,221,2017.6,221,1
TAXI,12268,2019.7,12268,1
TAXI,38,2018.12,38,1
TAXI,32795,2016.2,32795,1
TAXI,21402,2016.5,21402,1
TAXI,853,2018.10,853,1
TAXI,1995,2016.4,1995,1
TAXI,8437,2016.9,8437,1
TAXI,8559,2015.7,8559,1
TAXI,6118,2019.8,6118,1
TAXI,23,2017.2,23,1
TAXI,15401,2017.10,15401,1
TAXI,6388,2016.2,6388,1
TAXI,4978,2018.9,4978,1
TAXI,363,2018.10,363,1
TAXI,108,2018.11,108,1
TAXI,6446,2017.5,6446,1
TAXI,8667,2017.11,8667,1
TAXI,1091,2016.4,1091,1
TAXI,1617,2017.3,1617,1
TAXI,3434,2016.2,3434,1
TAXI,12,2017.2,12,1
TAXI,3,2018.8,3,1
TAXI,235,2018.3,235,1
TAXI,265,2018.7,265,1
TAXI,1743,2016.12,1743,1
TAXI,12907,2016.9,12907,1
TAXI,26896,2018.12,26896,1
TAXI,769,2018.7,769,1
TAXI,654,2018.10,654,1
TAXI,1425,2017.7,1425,1
TAXI,158,2018.1,158,1
TAXI,14366,2017.3,14366,1
TAXI,1396,2015.12,1396,1
TAXI,505,2016.9,505,1
TAXI,7906,2018.8,7906,1
TAXI,17998,2016.3,17998,1
TAXI,992,2018.6,992,1
TAXI,532,2019.8,532,1
TAXI,1150,2016.9,1150,1
TAXI,668,2019.2,668,1
TAXI,5523,2016.12,5523,1
TAXI,246,2016.9,246,1
TAXI,702,2017.6,702,1
TAXI,845,2019.8,845,1
TAXI,18072,2016.1,18072,1
TAXI,26,2017.12,26,1
TAXI,36215,2016.11,36215,1
TAXI,31570,2016.11,31570,1
TAXI,3476,2018.3,3476,1
TAXI,11103,2018.3,11103,1
TAXI,41,2015.12,41,1
TAXI,117,2015.7,117,1
TAXI,1123,2017.7,1123,1
TAXI,270,2018.12,270,1
TAXI,809,2017.4,809,1
TAXI,1257,2018.9,1257,1
TAXI,1030,2017.9,1030,1
TAXI,23554,2015.10,23554,1
TAXI,6133,2017.11,6133,1
TAXI,815,2018.2,815,1
TAXI,558,2017.11,558,1
TAXI,419,2016.8,419,1
TAXI,3153,2016.4,3153,1
TAXI,8,2018.1,8,1
TAXI,19173,2017.3,19173,1
TAXI,5577,2016.11,5577,1
TAXI,999,2018.5,999,1
TAXI,16209,2017.3,16209,1
TAXI,41,2017.9,41,1
TAXI,1526,2017.4,1526,1
TAXI,808,2017.8,808,1
TAXI,1340,2017.6,1340,1
TAXI,333,2015.6,333,1
TAXI,3935,2017.12,3935,1
TAXI,22,2018.2,22,1
TAXI,38,2016.3,38,1
TAXI,32399,2015.12,32399,1
TAXI,8063,2019.1,8063,1
TAXI,516,2018.3,516,1
TAXI,67,2018.11,67,1
TAXI,2069,2017.11,2069,1
TAXI,1996,2016.5,1996,1
TAXI,4142,2019.4,4142,1
TAXI,352,2017.8,352,1
TAXI,5959,2019.8,5959,1
TAXI,2885,2019.9,2885,1
TAXI,23638,2018.6,23638,1
TAXI,305,2016.10,305,1
TAXI,1065,2016.10,1065,1
TAXI,1160,2015.9,1160,1
TAXI,14,2019.4,14,1
TAXI,608,2018.7,608,1
TAXI,154,2019.1,154,1
TAXI,5366,2017.9,5366,1
TAXI,597,2018.8,597,1
TAXI,3604,2016.10,3604,1
TAXI,3460,2017.4,3460,1
TAXI,832,2018.5,832,1
TAXI,1485,2019.2,1485,1
TAXI,4871,2016.12,4871,1
TAXI,386,2015.7,386,1
TAXI,22222,2016.2,22222,1
TAXI,2333,2019.3,2333,1
TAXI,3843,2015.9,3843,1
TAXI,3361,2018.12,3361,1
TAXI,897,2018.9,897,1
TAXI,2675,2018.5,2675,1
TAXI,54379,2017.4,54379,1
TAXI,2914,2019.4,2914,1
TAXI,1558,2015.12,1558,1
TAXI,16020,2015.11,16020,1
TAXI,688,2018.9,688,1
TAXI,10,2016.9,10,1
TAXI,9437,2019.8,9437,1
TAXI,6229,2018.1,6229,1
TAXI,3352,2019.5,3352,1
TAXI,113,2019.7,113,1
TAXI,1,2015.6,1,1
TAXI,2356,2019.2,2356,1
TAXI,4472,2018.9,4472,1
TAXI,4063,2019.3,4063,1
TAXI,691,2017.4,691,1
TAXI,3688,2018.8,3688,1
TAXI,2050,2017.12,2050,1
TAXI,17885,2016.1,17885,1
TAXI,4754,2018.4,4754,1
TAXI,58485,2015.12,58485,1
TAXI,41,2018.9,41,1
TAXI,5355,2017.6,5355,1
TAXI,4589,2016.7,4589,1
TAXI,1033,2017.5,1033,1
TAXI,111,2017.8,111,1
TAXI,6183,2016.5,6183,1
TAXI,1011,2017.2,1011,1
TAXI,3232,2015.12,3232,1
TAXI,263,2016.11,263,1
TAXI,455,2015.11,455,1
TAXI,313,2018.5,313,1
TAXI,10359,2016.5,10359,1
TAXI,20,2018.4,20,1
TAXI,212,2017.2,212,1
TAXI,172,2017.5,172,1
TAXI,277,2019.5,277,1
TAXI,993,2018.5,993,1
TAXI,10603,2017.5,10603,1
TAXI,1429,2018.10,1429,1
TAXI,210,2018.5,210,1
TAXI,54,2019.8,54,1
TAXI,1952,2016.7,1952,1
TAXI,275,2019.1,275,1
TAXI,6,2019.3,6,1
TAXI,11,2018.9,11,1
TAXI,3592,2017.4,3592,1
TAXI,989,2016.2,989,1
TAXI,628,2015.10,628,1
TAXI,104,2017.8,104,1
TAXI,3829,2019.1,3829,1
TAXI,184,2018.10,184,1
TAXI,436,2018.9,436,1
TAXI,8726,2018.9,8726,1
TAXI,354,2016.12,354,1
TAXI,20812,2017.9,20812,1
TAXI,111,2017.11,111,1
TAXI,19254,2016.5,19254,1
TAXI,76,2018.11,76,1
TAXI,159,2019.8,159,1
TAXI,1045,2018.1,1045,1
TAXI,4845,2018.12,4845,1
TAXI,69,2019.7,69,1
TAXI,1830,2017.10,1830,1
TAXI,1436,2015.12,1436,1
TAXI,903,2016.7,903,1
TAXI,1792,2018.6,1792,1
TAXI,20781,2015.1,20781,1
TAXI,43,2016.6,43,1
TAXI,36,2019.7,36,1
TAXI,274,2018.3,274,1
TAXI,1743,2018.12,1743,1
TAXI,1170,2019.1,1170,1
TAXI,637,2015.12,637,1
TAXI,5110,2015.11,5110,1
TAXI,3717,2017.9,3717,1
TAXI,9164,2019.6,9164,1
TAXI,6124,2017.5,6124,1
TAXI,336,2016.8,336,1
TAXI,7749,2016.8,7749,1
TAXI,4466,2017.4,4466,1
TAXI,36728,2015.10,36728,1
TAXI,1547,2016.10,1547,1
TAXI,14730,2017.6,14730,1
TAXI,20013,2018.9,20013,1
TAXI,402,2016.5,402,1
TAXI,256,2018.8,256,1
TAXI,84,2015.5,84,1
TAXI,97,2019.2,97,1
TAXI,96,2015.4,96,1
TAXI,44703,2018.6,44703,1
TAXI,606,2015.8,606,1
TAXI,8305,2019.7,8305,1
TAXI,1492,2016.2,1492,1
TAXI,7425,2018.6,7425,1
TAXI,3082,2017.2,3082,1
TAXI,638,2017.12,638,1
TAXI,25144,2015.12,25144,1
TAXI,11130,2018.5,11130,1
TAXI,973,2018.7,973,1
TAXI,511,2017.8,511,1
TAXI,611,2018.7,611,1
TAXI,536,2016.4,536,1
TAXI,191,2018.3,191,1
TAXI,5758,2017.8,5758,1
TAXI,1026,2018.11,1026,1
TAXI,8318,2019.5,8318,1
TAXI,3639,2018.3,3639,1
TAXI,878,2016.9,878,1
TAXI,2063,2017.1,2063,1
TAXI,3400,2016.4,3400,1
TAXI,5279,2018.8,5279,1
TAXI,1245,2019.8,1245,1
TAXI,68,2017.2,68,1
TAXI,7,2019.3,7,1
TAXI,339,2019.8,339,1
TAXI,1532,2016.8,1532,1
TAXI,1073,2018.10,1073,1
TAXI,7368,2017.11,7368,1
TAXI,4,2018.5,4,1
TAXI,28996,2016.2,28996,1
TAXI,3374,2018.2,3374,1
TAXI,33,2018.2,33,1
TAXI,5136,2018.8,5136,1
TAXI,144,2017.8,144,1
TAXI,20235,2017.9,20235,1
TAXI,6499,2017.3,6499,1
TAXI,1187,2018.2,1187,1
TAXI,902,2016.1,902,1
TAXI,86,2017.7,86,1
TAXI,8949,2017.1,8949,1
TAXI,479,2018.7,479,1
TAXI,101,2018.10,101,1
TAXI,5216,2016.1,5216,1
TAXI,448,2017.4,448,1
TAXI,28810,2017.9,28810,1
TAXI,450,2019.5,450,1
TAXI,61,2018.6,61,1
TAXI,673,2017.2,673,1
TAXI,847,2017.12,847,1
TAXI,15787,2017.7,15787,1
TAXI,1647,2017.12,1647,1
TAXI,118,2015.11,118,1
TAXI,26,2017.10,26,1
TAXI,2766,2019.1,2766,1
TAXI,5397,2018.11,5397,1
TAXI,1412,2018.1,1412,1
TAXI,227,2017.12,227,1
TAXI,643,2018.4,643,1
TAXI,3947,2018.8,3947,1
TAXI,162,2016.4,162,1
TAXI,9585,2018.8,9585,1
TAXI,11697,2018.11,11697,1
